date,close,high,low,buy,sell,rsi,dev200,gear,vix,adx,atr_pct,sma200,macd_hist
2023-06-08,161.86000061035156,162.25999450683594,159.8633270263672,66,59,67.29924688748831,24.95241155652525,3,13.649999618530272,30.24102854104822,2.758851459846411,129.53731632232666,0.727014035921286
2023-06-09,162.2866668701172,164.80332946777344,161.52333068847656,68,59,67.75192326684048,25.131545226971042,3,13.829999923706056,31.316102442311376,2.8217264216457116,129.69284969329834,0.5623450528325291
2023-06-12,167.51333618164062,167.67333984375,163.99000549316406,55,70,72.7316968633653,28.982551030754472,3,15.010000228881836,32.66838045479534,2.8655858587102037,129.87286640167235,0.7167613347387167
2023-06-13,169.7566680908203,170.85667419433594,167.82666015625,58,77,74.54836133331926,30.541885911569338,3,14.609999656677246,34.27105944499234,2.8777889566301575,130.03999973297118,0.8710560549114206
2023-06-14,172.1666717529297,172.25,168.1366729736328,60,84,76.36971553101407,32.173740052878316,3,13.880000114440918,35.90035639312167,2.8366754849423867,130.2578497695923,1.0258374873038854
2023-06-15,170.7433319091797,172.00332641601562,169.52000427246094,64,67,73.04507138363944,30.85628612675096,3,14.5,37.41327498781321,2.546149505970629,130.48156642913818,0.9258369647426292
2023-06-16,169.1666717529297,172.47999572753906,168.92333984375,72,49,69.43894236005005,29.42658441659214,3,13.539999961853027,38.578186522077736,2.2617867183698426,130.7047331237793,0.6594915275190365
2023-06-20,167.79666137695312,169.8699951171875,166.32000732421875,70,46,66.37267438130657,28.159917710931587,3,13.880000114440918,38.65731264822233,2.2078865216120116,130.9275664138794,0.31453137996866154
2023-06-21,163.7066650390625,167.57666015625,163.51666259765625,66,30,58.12130359913102,24.832193487205156,3,13.199999809265137,37.77545244208016,2.263919832502361,131.14138305664062,-0.23591959438458243
2023-06-22,164.47000122070312,165.15333557128906,162.3699951171875,65,39,59.142217667539015,25.20015816327725,3,12.90999984741211,36.59145102624272,2.1666985946974657,131.3656497192383,-0.5760466367022783
2023-06-23,161.57333374023438,162.60000610351562,160.836669921875,64,36,53.784041971492535,22.7925740271641,3,13.4399995803833,35.01527355181271,2.222342219438227,131.58233306884765,-0.9987766479528366
2023-06-26,162.09666442871094,165.20333862304688,162.08999633789062,65,36,54.58458535229948,22.99465500991137,3,14.25,34.11020355021987,2.2292686217907387,131.7916330718994,-1.2305876867118961
2023-06-27,167.75999450683594,168.0433349609375,162.0500030517578,68,52,62.212727997592076,27.072502170742546,3,13.739999771118164,33.808069496067056,2.2364706198329727,132.0191163635254,-0.9997549831951655
2023-06-28,166.46665954589844,167.8766632080078,164.8733367919922,63,46,59.744761935796625,25.896065404973534,3,13.43000030517578,33.527516445782304,2.213941789162016,132.22546630859375,-0.9327262435886201
2023-06-29,166.51333618164062,167.25999450683594,165.13333129882812,64,48,59.806732644394515,25.737819204359404,3,13.539999961853027,33.26700289908932,2.2017389149226805,132.42899967193603,-0.8842381310718466
2023-06-30,169.086669921875,169.76333618164062,167.74667358398438,71,57,63.17273759456064,27.435165967778264,3,13.59000015258789,33.50854973986596,2.1669633407473063,132.6844663619995,-0.6866520401635459
2023-07-03,170.58999633789062,171.0,168.71665954589844,68,61,65.01594192311755,28.320320720812397,3,13.56999969482422,33.95386628855512,2.0179257967396307,132.94074966430665,-0.47269236309270646
2023-07-05,166.82000732421875,169.8000030517578,166.76666259765625,72,42,57.27426490937457,25.251451570340382,3,14.18000030517578,33.602881789924304,2.084081524533467,133.1880830383301,-0.595139469032917
2023-07-06,164.71665954589844,164.9933319091797,162.63999938964844,74,38,53.45024145861293,23.45596771625948,3,15.4399995803833,31.907202630967248,2.1135857681194814,133.42138301849366,-0.8143033563578239
2023-07-07,164.7866668701172,167.4066619873047,164.52000427246094,71,41,53.56137813908718,23.295386115779333,3,14.829999923706056,30.883665058381602,2.123090478090483,133.6519330215454,-0.9420441080584494
2023-07-10,168.21665954589844,168.3633270263672,165.1366729736328,70,45,58.75686292288043,25.62152159945696,3,15.06999969482422,30.14075523163846,2.080649395568047,133.9075163269043,-0.7892127035480678
2023-07-11,168.22332763671875,169.10667419433594,165.79666137695312,72,45,58.766520979136864,25.381619742025265,3,14.84000015258789,29.61363872252743,2.070377449626415,134.16904964447022,-0.6852055839859825
2023-07-12,171.35667419433594,171.6666717529297,169.69332885742188,75,51,63.13512259415384,27.438721257913066,3,13.539999961853027,29.65409872698618,1.9976442756798392,134.4620163345337,-0.41615376802822635
2023-07-13,174.89666748046875,175.2933349609375,172.5066680908203,66,65,67.34458263557013,29.764330855735427,3,13.609999656677246,30.32908165356349,2.0043130986194466,134.78023300170898,-0.03085953176677325
2023-07-14,172.7100067138672,176.48333740234375,171.99667358398438,82,52,62.59030720378565,27.839763032069627,3,13.34000015258789,31.14381437088527,2.064981182064443,135.0988163757324,0.04170409299539912
2023-07-17,176.8433380126953,177.71665954589844,171.7100067138672,69,63,67.29091063375083,30.576254215245697,3,13.479999542236328,32.09184095509466,2.1127115943246433,135.4329997253418,0.317682400850944
2023-07-18,177.1699981689453,177.75332641601562,174.70333862304688,71,58,67.63700837449463,30.501378733552613,3,13.300000190734863,32.977991582307276,1.9901511977095734,135.76101638793946,0.4630329306482528
2023-07-19,175.06666564941406,177.52667236328125,174.6300048828125,75,46,63.013611883544115,28.63481477279966,3,13.760000228881836,33.76824825797716,2.009710033657036,136.09586639404296,0.3627571835136556
2023-07-20,168.6999969482422,172.5399932861328,167.93333435058594,75,32,51.53113769517833,23.672960373312385,3,13.989999771118164,32.063784023096396,2.2975409393033686,136.40814971923828,-0.1591186872485837
2023-07-21,170.22332763671875,171.81333923339844,169.27000427246094,69,36,53.70485554220225,24.5144629520443,3,13.600000381469728,30.481067233564264,2.2712458291230364,136.7096830368042,-0.41400375999977923
2023-07-24,170.21665954589844,171.42666625976562,169.3333282470703,64,31,53.693504020323566,24.258979395710448,3,13.90999984741211,29.01140164328441,2.2633616688658953,136.98539966583252,-0.5848800257629532
2023-07-25,173.0800018310547,174.11000061035156,171.1999969482422,63,43,57.816730750737804,26.086601314002984,3,13.859999656677246,28.329028793252483,2.228806972806583,137.2707329940796,-0.5096531654010823
2023-07-26,170.69000244140625,172.13333129882812,168.82333374023438,62,40,53.532050816196836,24.0962769660049,3,13.1899995803833,26.911710316770236,2.2632226958440893,137.54643299102784,-0.6182115399863672
2023-07-27,173.89999389648438,177.5366668701172,172.92666625976562,75,48,58.03074886652247,26.13070258543247,3,14.40999984741211,26.795680530303088,2.3841015771844933,137.8728496170044,-0.47748476768313575
2023-07-28,177.69667053222656,178.3000030517578,175.47999572753906,71,56,62.63805653337513,28.545205121585866,3,13.329999923706056,26.83294403896443,2.3662588203838326,138.23671630859374,-0.14935886271293786
